No.,Comment,Article URL,Platform,Pre-Sales-Sales-sales/Post-sales,Intent To Buy (Yes/ No/NA),Conversation Drivers (Product Attributes/ Pricing/ Experience of Using Product/ Customer Service/ Other),Sentiment (Positive/ Neutral/ Negative),Enquiry/ Compaint/ Praise/Other,Notes
586,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/i_am_Shoaib_MA/statuses/575961017294819328,TWITTER,,,,Neutral,,
587,Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones,http://twitter.com/grb73/statuses/575959332304588800,TWITTER,,,,Neutral,,
588,#Tech Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones: We've put the... http://t.co/fsNiX4WGq8,http://twitter.com/TechieTurf/statuses/575957832865976321,TWITTER,,,,Neutral,,
589,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/sachin328/statuses/575955461242908673,TWITTER,,,,Neutral,,
590,Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones http://t.co/vDA7sjiQ1D,http://twitter.com/KaranArora/statuses/575955451663130624,TWITTER,,,,Neutral,,
591,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/pushpen32628603/statuses/575955067410337792,TWITTER,,,,Neutral,,
592,"Face off: Xiaomi Redmi 2 vs Lenovo A6000: The Lenovo A6000 has a large footprint, due to the bigger screen whe... http://t.co/2uUdxkXRlZ",http://twitter.com/DIGG_IT_INDIA/statuses/575953743344111616,TWITTER,,,,Neutral,,
593,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/ShahnazQambar/statuses/575952987937382400,TWITTER,,,,Neutral,,
594,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/schmmuck/statuses/575952693065334784,TWITTER,,,,Neutral,,
595,RT @tech2eets Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/firstpost/statuses/575952559006846976,TWITTER,,,,Neutral,,
596,Xiaomi Redmi 2 vs Motorola Moto E second gen vs Lenovo A6000: Battle of the budget phones   http://t.co/0DJNLW4Rcf http://t.co/RjcPwJPncb,http://twitter.com/tech2eets/statuses/575952531810971648,TWITTER,,,,Neutral,,
597,"@TheSRKian Is It True?? But Please Check Lenovo Once, Its Cheap & Good  http://t.co/KvxPQ1N6ey  And Waise Bhi I need Max. Fo a Year",http://twitter.com/iamsirAMIT/statuses/575949745174241281,TWITTER,,,,Neutral,,
598,"Received my @Lenovo_in A6000 , Pretty Impressed With Your Superfast delivery @Flipkart . Thank You :))",http://twitter.com/Potterhead_Mee/statuses/575943011089059840,TWITTER,Post-Sales,,,Positive,Praise,
599,"@abhishekroy  How Much Did it Cost?? And Please Suggest me, Moto g 2nd Gen: http://t.co/q7QRyc9FUh Lenovo A6000: http://t.co/KvxPQ24H66",http://twitter.com/iamsirAMIT/statuses/575941352250195968,TWITTER,Pre-Sales,Yes,,Neutral,Enquiry,
600,RT @lenovo Top 5 Memorable #Tech Innovations from Mobile World Congress http://t.co/JAiipVT6zo #MWC15 http://t.co/HTQ6nncZNC,http://twitter.com/Lenovo_in/statuses/575940798581112832,TWITTER,,,,Neutral,,
601,"Snapdeal : Now buy Lenovo A526 Mobile(Quad Core, 1 GB RAM)  at Rs. 4496 only http://t.co/KSW9JVQqmV",http://twitter.com/buytoearn/statuses/575939768984412160,TWITTER,,,,Neutral,,
602,"RT @iamsirAMIT Which Phone Shall I Go For...?? Lenovo A6000, Moto G (2nd Gen) or Moto E (2nd Gen).  Please Suggest The Best Optimal Choice :))",http://twitter.com/iSRKianSAJED/statuses/575939430579490816,TWITTER,,,,Neutral,,
603,@BaniyaDeals Bhai Check The Details of the Following Moto G: (13K): http://t.co/q7QRyc9FUh Lenovo: (7K): http://t.co/KvxPQ24H66,http://twitter.com/iamsirAMIT/statuses/575939389454311425,TWITTER,,,,Neutral,,
604,@Gaurav_SRKian  Its Moto G: http://t.co/q7QRyc9FUh Its Lenovo: http://t.co/KvxPQ24H66  Prices: Lenovo: 7K Moto: 13K,http://twitter.com/iamsirAMIT/statuses/575938695867432960,TWITTER,,,,Neutral,,
605,@iSRKianSAJED  Moto G is Really Awesome. But Moto G of 13K and Lenovo is Of 7K Lenovo: http://t.co/KvxPQ24H66 Moto G: http://t.co/q7QRyc9FUh,http://twitter.com/iamsirAMIT/statuses/575938410356998144,TWITTER,,,,Positive,,
606,"Which Phone Shall I Go For...?? Lenovo A6000, Moto G (2nd Gen) or Moto E (2nd Gen).  Please Suggest The Best Optimal Choice :))",http://twitter.com/iamsirAMIT/statuses/575935827835949059,TWITTER,Pre-Sales,Yes,,Neutral,Enquiry,
607,Flipkart Online Shop Lenovo A6000 sale on Flipkart on March 18; registrations open: Lenovo A6000 is hosting ye...  http://t.co/o4LSVzahch,http://twitter.com/CKamjN_ind/statuses/575933818328100864,TWITTER,,,,Neutral,,
608,RT @Lenovo_in @Imanimesh1 Enjoy your A6000 Animesh! Hope you love it as much as we do. :),http://twitter.com/googleindia3/statuses/575917442158854145,TWITTER,,,,Neutral,,
609,RT @Lenovo_in @aseem8792 That's great Aseem! Enjoy your Lenovo A6000 :),http://twitter.com/googleindia3/statuses/575917435938734081,TWITTER,,,,Positive,,
610,@Imanimesh1 Enjoy your A6000 Animesh! Hope you love it as much as we do. :),http://twitter.com/Lenovo_in/statuses/575911965454921729,TWITTER,,,,Neutral,,
611,@aseem8792 That's great Aseem! Enjoy your Lenovo A6000 :),http://twitter.com/Lenovo_in/statuses/575911578740068352,TWITTER,,,,Positive,,
612,"Check out Lenovo A369i (Black) Mobile by Lenovo  M.R.P.:   6,999.00 Price:   3,905.00 Buy New:   3,525.00... http://t.co/ED9MfHPCXH",http://twitter.com/sankaranmslm/statuses/575909769086509056,TWITTER,,,,Neutral,,
613,Check out Lenovo A369i (Black) http://t.co/5gXnx8CqmN via @ http://t.co/yUbwG9prrk,http://twitter.com/sanmicrotech/statuses/575909316542103553,TWITTER,,,,Neutral,,
614,Check out Lenovo A369i (Black) http://t.co/B2TZGTvQ3Z via @,http://twitter.com/sankaranmslm/statuses/575909238960078848,TWITTER,,,,Neutral,,
615,RT @Lenovo_in Capture moments easily with the A6000's 8 MP camera. Register for today‰Ûªs SALE @Flipkart on: http://t.co/oAaadZdqat http://t.co/PUEI6h92SX,http://twitter.com/UniversalDelhi/statuses/575904950850473984,TWITTER,,,,Neutral,,
616,Xiaomi may nail moto e 2nd and lenovo a6000 today with its redmi 2. #redmi2 #budget #smartphone,http://twitter.com/i4infomania/statuses/575894144108785665,TWITTER,,,,Neutral,,
617,"How to buy a phone in 2 sec :p ""@LinuxForYou: #Lenovo A6000 Flash Sale: 40,000 Units Sell Out In 2 Seconds! http://t.co/vCcaSdrYnd""",http://twitter.com/JainendraNahata/statuses/575889737266790400,TWITTER,,,,Neutral,,
618,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/DrRitesh8/statuses/575872807726350337,TWITTER,,,,Neutral,,
619,Lenovo A6000 4G Mobile Registration Starts - Sales will start on 18th March - Register Now -... http://t.co/bfCe0yMLaU,http://twitter.com/SLMobilePrice/statuses/575855176193564673,TWITTER,,,,Neutral,,
620,#Win Lenovo A6000åÊSmartphone http://t.co/SfaU7RPZUF,http://twitter.com/KEWOMEDIA/statuses/575752736416735232,TWITTER,,,,Neutral,,
621,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/I_amdvs/statuses/575744135061053440,TWITTER,,,,Neutral,,
622,@Lenovo_in @lenovo  I'm highly impressed and overwhelmed with your new mobile S90. I brought this phone and its design and feel is awesome.,http://twitter.com/rebellionsoni/statuses/575739595322564608,TWITTER,Post-Sales,,Experience,Positive,Praise,
623,[Q] custom rom and custom recovery for Lenovo a328 http://t.co/DHhjDSmuXB,http://twitter.com/TopRoms/statuses/575729004755427329,TWITTER,,,,Neutral,,
624,@rahulsingh0039 In raw performance the Lenovo A6000 would be better as it has Snapdragon 410 chipset also screen quality is better on A6000,http://twitter.com/geekyranjit/statuses/575727441756315649,TWITTER,,,Product Attributes,Positive,Praise,
625,"Snapdeal : Now buy Lenovo A526 Mobile(Quad Core, 1 GB RAM)  at Rs. 4496 only http://t.co/KSW9JVQqmV",http://twitter.com/buytoearn/statuses/575721440093339648,TWITTER,,,,Neutral,,
626,Snapdeal: Lenovo A526 Blue @ RsåÊ4546 http://t.co/Fmo5vIVIXc,http://twitter.com/Mega1DayDeals/statuses/575718160348770305,TWITTER,,,,Neutral,,
627,SnapDeal ‰ÛÒ Lenovo A526 Rs.åÊ4496 http://t.co/UzSbqbtkWK,http://twitter.com/deals_cart/statuses/575705434981462016,TWITTER,,,,Neutral,,
628,"SnapDeal ‰ÛÒ Lenovo A526 Rs. 4496 - Features 4.5‰Û_ Touchscreen, 1.3GHz Quad Core Processor, 1GB RAM, 4GB Internal Mem... http://t.co/WGxnMMrLf8",http://twitter.com/savemoney_india/statuses/575703089178669056,TWITTER,,,,Neutral,,
629,Lenovo S650 Silver for cheapest price in snapdeal: Lenovo S650 for Rs.6999 Buy Lenovo S650 Silver Online at Be... http://t.co/wXkSgTDTWG,http://twitter.com/BigStealDeals/statuses/575702998506082304,TWITTER,,,,Neutral,,
630,SnapDeal ‰ÛÒ Lenovo A526 Rs.åÊ4496 http://t.co/S6dd87bvGm,http://twitter.com/Zeal4Dealsindia/statuses/575701394692288512,TWITTER,,,,Neutral,,
631,SnapDeal ‰ÛÒ Lenovo A526 Rs.åÊ4496 http://t.co/EuVVngo14C,http://twitter.com/savemoney_india/statuses/575700511816445952,TWITTER,,,,Neutral,,
632,"@C4ETech After today's flash sale of lenovo a6000  , i really want a review from you to know that its a ' Bang for Your Buck ' phone...??",http://twitter.com/sainath_sangi/statuses/575694077477326848,TWITTER,,,,Neutral,,
633,Smartphones Launched In Last Month! #TechoTweet: Lenovo A7000 http://t.co/8IanUB507Y,http://twitter.com/gauravgoel53/statuses/575675138902917120,TWITTER,,,,Neutral,,
634,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/prakhartidke/statuses/575674789299232768,TWITTER,,,,Neutral,,
635,Smartphones Launched In Last Month! #TechoTweet: Lenovo Vibe Shot http://t.co/JmeZpzL9wA,http://twitter.com/gauravgoel53/statuses/575674674555678721,TWITTER,,,,Neutral,,
636,"Lenovo S660 (Titanium) @ 7,097/- [Paytm, afteråÊCashback] http://t.co/uuOVOglLDR",http://twitter.com/Mega1DayDeals/statuses/575672839816138752,TWITTER,,,,Neutral,,
637,"Lenovo S650 (Silver) at Rs. 6,999 ‰ÛÒ Snapdeal http://t.co/ItVh3QmMir",http://twitter.com/onlinedealwala/statuses/575665601487630336,TWITTER,,,,Neutral,,
638,@Lenovo_in @Flipkart  Lights camera sound is the perfect word which suits A6000.,http://twitter.com/arun_bang/statuses/575659192410710016,TWITTER,,,,Neutral,,
639,@Lenovo_in Using Aluminium Casing Frame Case For Lenovo A6000 cause any impact on Cell reception?,http://twitter.com/pratheesh_ps/statuses/575639710720090112,TWITTER,,,,Neutral,,
640,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/abrk/statuses/575638396388823041,TWITTER,,,,Neutral,,
641,"RT @Lenovo_in We came, you saw, & conquered our A6000 SALE. Register for the next SALE @Flipkart from 6 PM: http://t.co/oAaadZdqat http://t.co/yCnN4V04bA",http://twitter.com/TheJoshuaDsouza/statuses/575635697048027137,TWITTER,,,,Neutral,,
642,"RT @Lenovo_in We came, you saw, & conquered our A6000 SALE. Register for the next SALE @Flipkart from 6 PM: http://t.co/oAaadZdqat http://t.co/yCnN4V04bA",http://twitter.com/abrk/statuses/575634142848675840,TWITTER,,,,Neutral,,
643,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/ankithellsangel/statuses/575628810101506048,TWITTER,,,,Neutral,,
644,"RT @gizbotcom Lenovo A6000: 40,000 Units Got Sold Out in 2 Seconds on Flipkart http://t.co/ii8d12tPoj #Lenovo",http://twitter.com/iamharpreet1/statuses/575628397864312832,TWITTER,,,,Neutral,,
645,40000 units of Lenovo A6000 snapped up in merely 2 seconds: The Lenovo A6000 smartphone has been making waves ... http://t.co/ltmeRwYoe3,http://twitter.com/DIGG_IT_INDIA/statuses/575625181726552064,TWITTER,,,,Neutral,,
646,"RT @gizbotcom Lenovo A6000: 40,000 Units Got Sold Out in 2 Seconds on Flipkart http://t.co/ii8d12tPoj #Lenovo",http://twitter.com/Risky86rider/statuses/575621526910734336,TWITTER,,,,Neutral,,
647,Paytm: Buy Lenovo S660 Mobile Rs.7096 http://t.co/0qWAkD86Qt,http://twitter.com/buytoearn/statuses/575621461853007872,TWITTER,,,,Neutral,,
648,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/Risky86rider/statuses/575621020809175040,TWITTER,,,,Neutral,,
649,"RT @Lenovo_in Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/asharamkhati11/statuses/575620581590089728,TWITTER,,,,Neutral,,
650,"Missed out on today's A6000 SALE? Well, the next is only a week away. Register @Flipkart on: http://t.co/oAaadZdqat http://t.co/3PeVaqAvUy",http://twitter.com/Lenovo_in/statuses/575619682713104385,TWITTER,,,,Neutral,,
651,Contest !! Chance To Win The Lenovo A6000: Contest !! Chance To Win The Lenovo A6000The smartest way to get th... http://t.co/3wYIuwlZCp,http://twitter.com/MaalFreeKaa/statuses/575616703901532160,TWITTER,,,,Neutral,,
652,"Lenovo A6000: 40,000 Units Got Sold Out in 2 Seconds on Flipkart http://t.co/ii8d12tPoj #Lenovo",http://twitter.com/gizbotcom/statuses/575616520459452416,TWITTER,,,,Neutral,,
653,"Lenovo S90, iPhone 6 Lookalike is Available on eBay for Rs. 17,910 for a Limited Period http://t.co/WMVPNIYFa7",http://twitter.com/kjods18/statuses/575612265505816577,TWITTER,,,,Neutral,,
654,RT @Lenovo_in @sayanr38 Congratulation Sayan! Enjoy your Lenovo A6000 :),http://twitter.com/sayanr38/statuses/575607179056578561,TWITTER,,,,Positive,,
655,"@ajaypalsandha Hi Ajay, the A6000 will receive the Lollipop update. (1/3)",http://twitter.com/Lenovo_in/statuses/575602415375941632,TWITTER,,,,Neutral,,
656,An A Plus Deal: The Lenovo A6000 is just that. Visit: http://t.co/ap8gjk0HUJ #LenovoA6000 @lenovo,http://twitter.com/MyMobileMag/statuses/575601366938218498,TWITTER,,,,Neutral,,
657,@geekyranjit It is almost impossible to buy the @Lenovo_in  A6000  Waste of time and effort,http://twitter.com/pavan1264/statuses/575595697082269697,TWITTER,,,,Negative,,
658,@Lenovo_in Waiting for nearly 2 weeks to buy ur smartphone isn't worth it when the sale goes off in 2 seconds.  There are better options.,http://twitter.com/pavan1264/statuses/575595012974469121,TWITTER,,,,Neutral,,
659,@sayanr38 Congratulation Sayan! Enjoy your Lenovo A6000 :),http://twitter.com/Lenovo_in/statuses/575594724020584448,TWITTER,,,,Positive,,
660,RT @gizbotcom Lenovo A6000 to Go on Sixth Flash Sale Tomorrow on Flipkart http://t.co/OSO9Se2mgK #Lenovo,http://twitter.com/KitawatDiveek72/statuses/575593204562591745,TWITTER,,,,Neutral,,
661,Lenovo S650 Silver Color Cheapest Online : Snapdeal-BuyåÊLenovo S http://t.co/Rw48Rteiv9,http://twitter.com/couponzclub/statuses/575593161390735360,TWITTER,,,,Neutral,,
662,RT @gizbotcom Lenovo A6000 Sixth Flash Sale Starts Today on Flipkart at 2 pm.  http://t.co/zRvLiBoxgD ‰ÛÜ @Lenovo_in http://t.co/Qc6WXbKclL,http://twitter.com/KitawatDiveek72/statuses/575593034022158337,TWITTER,,,,Neutral,,
663,@Mohit1maahi That‰Ûªs great Mohit! Enjoy the Lenovo A6000.,http://twitter.com/Lenovo_in/statuses/575589829662081024,TWITTER,,,,Positive,,
664,Flipkart Online Shop 40000 Lenovo A6000 units go out of stock in seconds on Flipkart: Lenovo just conducted it...  http://t.co/o4LSVzahch,http://twitter.com/CKamjN_ind/statuses/575589445614764032,TWITTER,,,,Neutral,,
665,"RT @Lenovo_in We came, you saw, & conquered our A6000 SALE. Register for the next SALE @Flipkart from 6 PM: http://t.co/oAaadZdqat http://t.co/yCnN4V04bA",http://twitter.com/aditya9kpt/statuses/575589204916228096,TWITTER,,,,Neutral,,
666,"""@Lenovo_in: We came, you saw, & conquered our A6000 SALE. Register @Flipkart from 6 PM: http://t.co/SVjHZHJFy1 http://t.co/mgP3Gi47Qm""",http://twitter.com/sidarkz/statuses/575587652944011264,TWITTER,,,,Neutral,,
667,Lenovo S650 Silver Color Cheapest Online : Snapdeal http://t.co/o64AFyfIfH,http://twitter.com/techalexa/statuses/575586995310743552,TWITTER,,,,Neutral,,
668,@Lenovo_in @Flipkart Successfully Ordered Today A6000 today. Eagerly waiting for its delivery.. :)),http://twitter.com/Potterhead_Mee/statuses/575585681415798785,TWITTER,,,,Positive,,
669,"RT @Lenovo_in We came, you saw, & conquered our A6000 SALE. Register for the next SALE @Flipkart from 6 PM: http://t.co/oAaadZdqat http://t.co/yCnN4V04bA",http://twitter.com/s_anuj/statuses/575585101012037632,TWITTER,,,,Neutral,,
670,"We came, you saw, & conquered our A6000 SALE. Register for the next SALE @Flipkart from 6 PM: http://t.co/oAaadZdqat http://t.co/yCnN4V04bA",http://twitter.com/Lenovo_in/statuses/575584973010386944,TWITTER,,,,Neutral,,
